,seed,alpha,deg,n,d,method,time,sig_diff,TPR,FPR,SHM
607,1240,0.01,3,100,27,3,4.469,26.34885824,0.2,0.008902077,41
608,1241,0.01,3,100,27,3,4.553,26.34730203,0.2,0.007256894,29
609,1242,0.01,3,100,27,3,4.46,24.18727606,0.326086957,0.007320644,34
610,1243,0.01,3,100,27,3,4.504,27.50335826,0.220338983,0.013432836,47
611,1244,0.01,3,100,27,3,4.464,24.8967441,0.212765957,0.011730205,37
612,1245,0.01,3,100,27,3,4.32,25.6284895,0.196078431,0.010324484,40
613,1246,0.01,3,100,27,3,4.464,24.82579667,0.166666667,0.007215007,31
614,1247,0.01,3,100,27,3,4.383,27.73430503,0.274509804,0.007374631,35
615,1248,0.01,3,100,27,3,4.496,27.93766349,0.170212766,0.01026393,39
616,1249,0.01,3,100,27,3,4.487,26.18218095,0.25,0.00729927,34
617,1250,0.01,3,100,27,3,4.484,23.87324584,0.265306122,0.001470588,31
618,1251,0.01,3,100,27,3,4.53,24.88918611,0.205128205,0.008695652,34
619,1252,0.01,3,100,27,3,4.443,25.56685929,0.372093023,0.00728863,27
620,1253,0.01,3,100,27,3,4.608,26.39048214,0.108695652,0.008784773,40
621,1254,0.01,3,100,27,3,4.419,26.60293392,0.266666667,0.011695906,35
622,1255,0.01,3,100,27,3,4.445,24.28277777,0.18,0.010309278,39
623,1256,0.01,3,100,27,3,4.341,27.28898986,0.155555556,0.004385965,35
624,1257,0.01,3,100,27,3,4.388,24.62103955,0.15,0.005805515,34
625,1258,0.01,3,100,27,3,4.247,26.97824863,0.307692308,0.004431315,31
626,1259,0.01,3,100,27,3,4.33,28.36359414,0.220338983,0.007462687,44
627,1260,0.01,3,100,27,3,4.334,24.50118525,0.157894737,0.007440476,47
628,1261,0.01,3,100,27,3,4.23,25.49917748,0.228571429,0.008645533,24
629,1262,0.01,3,100,27,3,4.468,27.37928792,0.136363636,0.00729927,35
630,1263,0.01,3,100,27,3,4.286,25.89766655,0.183333333,0.011958146,50
631,1264,0.01,3,100,27,3,4.313,25.88507553,0.239130435,0.007320644,32
632,1265,0.01,3,100,27,3,4.326,25.05449864,0.160714286,0.013372957,49
633,1266,0.01,3,100,27,3,4.188,25.02766468,0.235294118,0.01179941,37
634,1267,0.01,3,100,27,3,4.405,26.54376969,0.222222222,0.008888889,41
635,1268,0.01,3,100,27,3,4.233,26.47707587,0.106382979,0.004398827,36
636,1269,0.01,3,100,27,3,4.314,27.75342908,0.280701754,0.008928571,37
637,1270,0.01,3,100,27,3,4.215,23.93512337,0.185185185,0.005925926,41
638,1271,0.01,3,100,27,3,4.316,26.17960789,0.25,0.005908419,34
639,1272,0.01,3,100,27,3,4.343,27.35766144,0.254901961,0.004424779,35
640,1273,0.01,3,100,27,3,4.194,26.67616892,0.214285714,0.005943536,40
641,1274,0.01,3,100,27,3,4.366,25.46834149,0.279069767,0.010204082,32
642,1275,0.01,3,100,27,3,4.334,27.73058419,0.162162162,0.007225434,32
643,1276,0.01,3,100,27,3,4.31,25.60414465,0.211538462,0.013293944,40
644,1277,0.01,3,100,27,3,4.341,26.50990932,0.166666667,0.010279001,38
645,1278,0.01,3,100,27,3,4.408,26.85583525,0.255813953,0.004373178,28
646,1279,0.01,3,100,27,3,4.346,27.15816804,0.148148148,0.013333333,50
647,1280,0.01,3,100,27,3,4.434,24.84394225,0.14893617,0.014662757,38
648,1281,0.01,3,100,27,3,4.337,28.25405642,0.244897959,0.010294118,43
649,1282,0.01,3,100,27,3,4.259,26.29565876,0.27027027,0.005780347,25
